RECEIPT_ID,USER_ID,BARCODE,FINAL_QUANTITY,FINAL_SALE,PURCHASE_DATE,SCAN_DATE,STORE_NAME
f274d2d0-4c9a-4217-bdc8-f06c58e9c792,63adc1c301cb7c888c705694,78742223759,1.0,1.46,2024-07-08,2024-07-08 16:10:38.007000+00:00,WALMART
f27f8c85-fa14-4be9-a2e5-69bf08eb1ac0,5bb2ccaed0a4061a7caf4f6e,26200140582,1.0,9.48,2024-08-03,2024-08-03 17:42:10.349000+00:00,WALMART
f280a8e8-5912-4e40-a845-af957ce2cabd,632806c7ca87b39d76e0cb7f,311111898357,1.0,1.5,2024-08-07,2024-08-08 00:01:21.270000+00:00,SAVE MART SUPERMARKETS
f2833739-87fc-4efd-9457-15a5b40e91fb,642ed00844f22b2ce4303e6f,12000140709,1.0,1.0,2024-07-23,2024-07-23 19:20:54.942000+00:00,DOLLAR GENERAL STORE
f285cbd2-774b-41c5-90d1-68128bdf269d,6147eb1c21a3d07ccf7f077f,49000000443,1.0,2.28,2024-06-18,2024-06-19 16:06:38.707000+00:00,WALMART
f28629fe-c100-4ea3-a76f-b4a55d085819,5dadcf114cb4b8425b4cc5f2,46100007464,1.0,6.79,2024-08-11,2024-08-11 15:49:12.313000+00:00,MEIJER
f286cca2-c620-46b3-b03b-c94aa429a7be,5ffca8d247008d129b9e6405,20000101651,1.0,1.98,2024-09-05,2024-09-05 16:07:50.113000+00:00,WALMART
f28aad27-a045-43ce-82a1-cd25e1eb66f8,5b9437c8719e542a553afd6d,73731130513,1.0,2.79,2024-08-16,2024-08-16 09:24:27.639000+00:00,GIANT FOOD
f28c161e-ce3b-4be5-ae9e-b1d261d2cb5e,61ce4f78b50b10397ec68be2,41000022494,1.0,1.28,2024-08-13,2024-08-13 16:13:03.175000+00:00,WALMART
f28e037d-b5da-4723-9deb-f1181dff230b,6476599e7a342372c859a21d,79400480217,1.0,1.18,2024-08-10,2024-08-10 22:24:57.347000+00:00,WALMART
f28f5e13-ba5d-4d6c-8fcd-5ec7ffaa4ac5,641e58f36c38ddd121a32c35,50400739826,1.0,3.99,2024-06-26,2024-06-27 07:28:11.322000+00:00,BRAVO SUPERMARKETS
f29170e0-ef51-4f84-98ab-188cf7f44f55,5e1646fa128c2c120e9a5606,13409352311,1.0,2.98,2024-08-11,2024-08-16 10:50:34.148000+00:00,WALMART
f291a776-9b1e-4a14-9246-caf11422a3b4,5d6a4ff11ddc403b760728ac,28400199148,1.0,3.49,2024-08-07,2024-08-14 04:41:11.234000+00:00,MARKETPLACE
f2974787-7563-4732-a111-cf14c61c7bf3,62e099521d76344f1a3891f4,14800001846,1.0,4.0,2024-07-03,2024-07-07 20:58:36.864000+00:00,PUBLIX
f29920ac-551c-40bd-93f7-f6773fc51cfe,64e64a7b0581c9c39db6e610,78300081364,1.0,7.99,2024-07-31,2024-07-31 16:56:08.582000+00:00,TARGET
f2a091de-d141-4e66-ac7a-3a56f3d5d3fc,63486650b9d4c0ad80c8b090,22000003195,1.0,3.56,2024-07-30,2024-07-30 13:40:59.870000+00:00,CVS
f2a5f630-271e-4b81-a560-84f6f0e58461,6288d40ef83abb3cf6950309,74108143914,1.0,0.99,2024-06-29,2024-07-09 20:01:00.934000+00:00,TARGET
f2a73a46-4b9a-4bba-b381-192b96c6f411,628e1125b8b07add77a9bada,311111323729,1.0,1.99,2024-09-08,2024-09-08 18:27:40.613000+00:00,SHOP RITE
f2a895df-0205-48ed-81e9-d0a7c6ef63b8,6217add77224483dcf3a52c1,41100820716,1.0,22.48,2024-07-31,2024-07-31 18:35:28.918000+00:00,WALMART
f2a8c85a-9b9f-4561-8bc8-4515810729cf,60c12fffcf14b015cecd7af9,305732868936,1.0,7.28,2024-08-03,2024-08-03 14:57:26.499000+00:00,WALMART
f2aceb9a-77ab-424b-b98a-a495f1b8ce66,6105a95aa1ffea0b098ae940,37600154918,1.0,9.84,2024-07-27,2024-07-27 15:54:38.690000+00:00,WALMART
f2b2bb4f-ebd3-4abd-ae8d-1c5e56743354,63a38774b5f32149b9d71417,70462098358,1.0,1.0,2024-08-31,2024-09-03 06:42:40.899000+00:00,DOLLAR GENERAL STORE
f2b2c68a-4538-43c5-831a-260c400e786e,62d199c92cfb4591e3baf0d6,78742285443,1.0,1.42,2024-08-09,2024-08-09 20:41:06.703000+00:00,WALMART
f2b50ad9-be99-4b5d-8a50-114f0f13fc58,5c66cb908554b35a501497b6,300450524157,1.0,13.56,2024-07-18,2024-07-22 07:31:07.713000+00:00,AMAZON
f2b87233-98f8-468a-af41-edd708cf61b1,5fe003929056681246af1ebf,52100029924,1.0,2.29,2024-07-02,2024-07-03 11:28:55.493000+00:00,CUB FOODS
f2b9f470-fb39-4bb5-8979-ffd7e1fe9d50,625b4855c38b3609a34de243,757528008680,1.0,5.99,2024-07-18,2024-07-18 12:45:03.490000+00:00,7-ELEVEN
f2bf26fb-4a58-4ab5-9dbd-67a949bde939,636115dd7de9f3635203151b,49000050103,1.0,2.68,2024-09-02,2024-09-02 14:18:50.232000+00:00,WALMART
f2c1394f-8670-451a-9cab-46bcafe5b2b3,64869c3c9d0c925cdc8fefa9,64144043170,1.0,1.3,2024-06-21,2024-06-24 10:29:01.761000+00:00,KROGER
f2c20954-1186-471d-955b-b052154825a8,6237d5750a5ce40f4aea982f,70200857162,1.0,3.98,2024-07-01,2024-07-01 21:16:47.261000+00:00,WALMART
f2c471f0-c6e3-4c20-a748-470dad357d59,63fd7cf338f010745ba2b19c,79200169886,1.0,1.85,2024-07-31,2024-08-11 11:21:29.434000+00:00,FAMILY DOLLAR
f2ce4799-f666-4f0f-8121-cadb6fb53b8d,6386bd01d6f2a49c499f5a51,70018116871,1.0,0.0,2024-07-07,2024-07-07 15:06:30.718000+00:00,CVS
f2ce578b-41db-4d4a-abc9-7208b7b0822d,62ddbe6b1d76344f1a37a0b6,75752800529,1.0,1.25,2024-08-14,2024-08-17 08:50:50.681000+00:00,DOLLAR TREE STORES INC
f2d31934-475f-400c-9e1c-13a16993a8ef,5e0983da9a28bd129dbaa89a,38000222733,2.0,5.98,2024-08-11,2024-08-12 17:37:59.836000+00:00,MEIJER
f2db20dd-df78-4d32-b626-01ce1f20fbe4,5dd8154f80c5051212ff1dc6,78742014937,1.0,1.48,2024-08-23,2024-09-02 09:32:26.483000+00:00,WALMART
f2dba5ef-d7d7-41fb-9ab4-395585a26699,64d78c13c606ac0829978c19,681131006835,1.0,2.12,2024-08-05,2024-08-06 12:02:59.607000+00:00,WALMART
f2dc5f31-92e3-4caa-8cf8-4639aa4cafc0,61130babcd3a5a47777ecc36,99900722204,1.0,1.25,2024-06-14,2024-06-14 18:26:23.820000+00:00,DOLLAR TREE STORES INC
f2dd28b6-aa59-46cb-b250-da8fc4458729,5fbf9b5c16770448f9285134,146500721318,1.0,11.29,2024-06-21,2024-06-21 16:40:28.840000+00:00,TARGET
f2def1f0-0b23-47bf-ab39-3dd7e7510cef,60ce35c2514aa130e3b1cdfa,31146014408,1.0,2.08,2024-08-04,2024-08-04 20:38:25.807000+00:00,WALMART
f2e498dd-268b-43b2-8a6d-29e7b77b5143,5d540d2dcbd2bb3528678668,311111056955,1.0,0.0,2024-08-06,2024-08-06 10:14:40.072000+00:00,KROGER
f2e745da-f2d6-4d29-9cf1-7e50c09d1fb9,624af963b04b917e273daf16,681131285728,1.0,3.0,2024-07-07,2024-07-07 18:20:24.913000+00:00,WALMART
f2ed9bec-b5d7-426b-aeb5-db8d822b1d8f,60555538b127612ea418d413,74323095951,1.0,11.22,2024-06-16,2024-06-16 12:34:40.035000+00:00,SAM'S CLUB
f2ef3c56-ca6b-424d-80e6-bb462465a81f,64e41f984a487a081bd97639,36000479270,1.0,21.5,2024-07-09,2024-07-09 12:42:22.810000+00:00,WALMART
f2ef9618-8ffb-4d1b-914a-882901e451a2,60b466be9a1094084b1c176a,511111001768,1.0,1.49,2024-07-21,2024-07-22 06:28:24.132000+00:00,FOOD LION
f2f7e629-3086-47d5-b1a9-008213067a69,663c50361be3d689ceb9e57e,34856822684,1.0,4.87,2024-07-11,2024-07-11 17:12:42.901000+00:00,WALMART
f2fd962a-4ea1-40df-900c-896a511620c9,601ce9a5749cbc12b582f0f5,812154032550,1.0,12.97,2024-07-09,2024-07-09 18:05:13.620000+00:00,WALMART
f3008b37-3291-4842-95d8-3ac49ede74f9,6350f9212a023d065fc1924e,871760002005,1.0,9.19,2024-06-27,2024-07-19 12:24:49.532000+00:00,AMAZON
f304a160-fa25-4433-9840-ca9f4db9460b,6004e204964bbe129c1427d6,41789001215,2.0,3.1,2024-07-19,2024-07-21 07:30:24.073000+00:00,TARGET
f30590e2-ac2d-4f2b-b1da-9ac7dd451fa8,637d19b6d6f2a49c4992d1f5,878114005187,1.0,1.0,2024-07-23,2024-08-01 15:33:39.356000+00:00,DOLLAR GENERAL STORE
f30b4fda-7677-484a-92a8-753557dae69b,667add12465f309038acddeb,78742236773,1.0,2.97,2024-06-24,2024-06-26 18:22:55.182000+00:00,WALMART
f30b4fda-7677-484a-92a8-753557dae69b,667add12465f309038acddeb,78742248660,1.0,2.32,2024-06-24,2024-06-26 18:22:55.182000+00:00,WALMART
f30cf5e2-498f-45ea-86b7-26caee633126,5b45707bd287a95bfa38a485,716270001554,1.0,2.66,2024-09-04,2024-09-06 10:18:55.901000+00:00,WALMART
f313e140-f08d-4e22-984c-9d5cb170c522,601eb55083863e131e93c8e6,17000092645,1.0,1.24,2024-09-01,2024-09-02 18:49:39.731000+00:00,WALMART
f313fa86-e701-4dc1-a27d-d7c2569867c5,5db1d5e6f310ed050b06d22c,681131027113,1.0,9.48,2024-07-10,2024-07-18 15:26:50.977000+00:00,WALMART
f3157b51-cdad-4425-866f-2bf96b6e1d3b,62f54c7530b23c82198f3790,71302047383,1.0,2.98,2024-06-26,2024-06-28 15:44:27.106000+00:00,WALMART
f315f98a-f019-419d-a4e7-f8010d0fe42d,63fe060738f010745ba2d586,605388187178,1.0,3.37,2024-07-15,2024-07-16 14:47:21.644000+00:00,WALMART
f316c977-28fe-42f5-af05-dbe20df17efc,63040e152f095fa4372772fc,28400043809,4.0,17.16,2024-07-06,2024-07-07 20:23:02.722000+00:00,HY-VEE
f3182c01-be4c-4c82-a96f-914c66b246a9,667d731d465f309038ad2fea,71249000601,1.0,12.99,2024-07-15,2024-07-15 14:34:23.970000+00:00,KROGER
f31afdc8-b198-49f4-bec9-eff0eb0a5813,6201601bbd04ba3da38755ee,278037000007,1.0,6.0,2024-09-07,2024-09-07 16:55:01.616000+00:00,ACME
f31bb034-8a21-44b7-8438-192f3f19f310,5f84e5b32e55c4167974d2e5,51500820346,2.0,12.99,2024-08-04,2024-08-06 08:30:20.765000+00:00,BJ'S WHOLESALE CLUB
f31f83e8-6e89-438b-bb84-d30ea28a9d2a,6227ca8dc97d141d75709e39,24600011013,1.0,2.1,2024-08-04,2024-08-08 15:49:51.745000+00:00,SAM'S CLUB
f3216fe5-0a8d-493d-b852-444da918e566,62780a246245de096ce23663,78742259840,1.0,2.46,2024-08-19,2024-08-19 16:11:04.258000+00:00,WALMART
f328a97f-74a7-40af-9a46-9700adc28854,62b6573937e6e08b0774e5c5,36200013816,1.0,8.98,2024-09-04,2024-09-06 10:59:18.659000+00:00,SAM'S CLUB
f329d4cf-0b74-42c3-9789-d068f0fceb21,6328a630ca87b39d76e11df1,70330748170,1.0,10.92,2024-08-04,2024-08-04 12:27:20.797000+00:00,WALMART
f32dd1d4-36b9-49ce-8f06-05a459d4c8c3,64584e699f7c516a13f4cfb4,681131082440,1.0,2.84,2024-06-19,2024-06-19 18:36:41.077000+00:00,WALMART
f3316a24-0067-46f8-8053-d2dc66531039,6458faeeffe0d7e043eebd74,76410905877,1.0,4.0,2024-08-31,2024-09-02 12:31:11.983000+00:00,HARRIS TEETER
f334280e-6b9a-4c61-bf4d-153a55466be9,5d18b160c8b1ba28e74cbd96,24300865954,1.0,2.19,2024-08-14,2024-08-23 18:46:03.782000+00:00,JEWEL OSCO
f3362dff-cb64-40a5-bb93-d4c136eaecf6,5c4367900bf1da134348f26f,38000077814,1.0,9.88,2024-07-16,2024-07-16 19:39:33.646000+00:00,WALMART
f3380657-0cfd-4d25-b0f9-deea98b33988,5920fda3e4b03f880ccd0676,21000052370,1.0,3.32,2024-06-12,2024-06-18 17:22:28.204000+00:00,WALMART
f33810ea-daea-4eaa-8139-a7b3f85d9a49,651acfad55f575777d10808b,681131235167,1.0,1.0,2024-09-06,2024-09-07 08:36:41.820000+00:00,WALMART
f33810ea-daea-4eaa-8139-a7b3f85d9a49,651acfad55f575777d10808b,840038209651,1.0,2.84,2024-09-06,2024-09-07 08:36:41.820000+00:00,WALMART
f33aaf17-2ad1-4574-a95e-eb6d4281ffae,63137d48b2906b770ea7ee13,28400737401,1.0,10.45,2024-07-30,2024-08-02 12:34:50.835000+00:00,DOLLAR GENERAL STORE
f33cdce6-fcd8-4493-83cd-ecbed4011708,5f820b0de3906f1655483a5c,40000592785,1.0,1.0,2024-07-10,2024-07-12 18:40:43.560000+00:00,WALMART
f33e4b10-334c-412c-a3f7-efd36c82044a,64bd54cf9b7ac0499fa4f81b,9800200511,1.0,11.97,2024-06-29,2024-07-01 11:16:04.369000+00:00,WALMART
f33f0cd4-b77b-47a6-9410-34ab0b004377,625b73f18e8e765668a1100e,85239934999,1.0,2.39,2024-08-25,2024-08-25 14:46:35.063000+00:00,TARGET
f342a4fa-7eb3-4a76-b544-bced3447a3ec,63e8e982cd408f3fb165c34d,30100472414,1.0,3.49,2024-07-04,2024-07-04 19:27:01.543000+00:00,WALNUT CREEK CHEESE
f34b784f-498c-4a7c-afb8-b6e206a526b4,657a173e0f329c2d95394a6b,40000565093,1.0,1.0,2024-09-06,2024-09-06 13:21:59.087000+00:00,DOLLAR GENERAL STORE
f34f0ed5-7f32-47af-9fe1-4379778122bb,6052458c3f55546b59231451,305732017259,1.0,3.95,2024-08-25,2024-08-27 07:58:27.261000+00:00,DOLLAR GENERAL STORE
f350a08d-6981-44e6-adc5-44563c3becf9,6224b6b8aed3472de09abdd8,29700131487,1.0,2.82,2024-08-11,2024-08-22 15:04:14.517000+00:00,WALMART
f35563ed-d2e4-4698-9db7-19fa539bc777,5f95c825cb583c169141e2e3,79200049065,1.0,2.12,2024-07-02,2024-07-02 16:49:03.856000+00:00,WALMART
f35e063b-fab9-4106-960e-6596c55aeb01,6481e1d2ad5b7af76e95c984,37000887577,1.0,16.49,2024-07-02,2024-07-02 13:23:31.391000+00:00,FOOD LION
f35f42ba-5964-4807-a74e-84230d95e9d3,61be50086ad38158030e5984,49000028904,1.0,8.99,2024-06-21,2024-06-21 14:54:13.978000+00:00,HY-VEE
f360bfa0-4d39-40ad-9949-0f01f72075d7,63deed42b425eb11a4742b6d,16000168756,1.0,4.93,2024-07-22,2024-07-25 11:13:49.477000+00:00,WALMART
f36102c2-82cc-40d8-a587-b6799e3ef837,636a60e19bfaa8a5f90591a3,681131286268,1.0,4.76,2024-06-28,2024-06-30 11:23:46.594000+00:00,WALMART
f368638c-56b9-4eac-9af5-08cdd83a5321,65ab45a2b08449ff8daa6bf2,78742154527,1.0,4.36,2024-07-25,2024-07-25 17:35:45.711000+00:00,WALMART
f36b1b1f-9f7a-4c43-aea8-4e76f9d8a1d1,5e03932bf3aee111fbfb3013,70200790261,1.0,3.98,2024-07-26,2024-08-02 09:23:33.356000+00:00,WALMART
f36b69aa-42db-4760-9ffe-95d59c917115,5c84f1c499c6097c326f1e17,681131169707,1.0,2.14,2024-07-26,2024-07-26 11:18:25.688000+00:00,WALMART
f37111e1-108b-4fb8-8e61-0a5ee59c43a4,6277108819a28a0770e8698e,4099100116113,1.0,2.09,2024-06-29,2024-07-01 09:55:42.927000+00:00,ALDI
f37300f0-b304-4fc2-828c-34552b42a001,665745617c0469953bfa97bc,28400309660,1.0,3.0,2024-07-04,2024-07-05 11:20:26.060000+00:00,WALMART
f376861a-fd27-408d-a4d0-ae0d642da12d,622d25fc065f8e38381ca713,41331124027,1.0,0.78,2024-07-19,2024-07-27 08:03:56.849000+00:00,WALMART
f37e31e8-e782-44f5-9d62-6146a7fce08f,60ef8d91006ff700af8d2849,41167009116,1.0,5.35,2024-06-22,2024-06-21 07:59:33.636000+00:00,DOLLAR GENERAL STORE
f38403fc-e543-4a63-aa4a-b6be70f7ba1b,624b0bb3ee2eea7d21ccf01d,38000327513,1.0,4.47,2024-07-09,2024-07-27 12:25:05.197000+00:00,WALMART
f388fb40-7dc4-4fe6-8a19-b5024e478f94,6616f278940386b19ee2cc15,72250005395,1.0,4.98,2024-07-17,2024-07-17 17:22:27.713000+00:00,SAM'S CLUB
f391a2df-6e38-41f3-91a4-04808ba4f087,63ac598a9f3fc9c7546c8740,78742370866,1.0,0.86,2024-06-25,2024-06-26 14:47:21.871000+00:00,WALMART
f393fac3-0581-488d-87db-6d835f3d60a6,656b8b9ebc6a13d85a5d7075,4904403,1.0,2.26,2024-08-10,2024-08-11 14:09:46.731000+00:00,H-E-B
f398378e-296b-4965-9ceb-56798ca35599,5b82fc54d98e5b48f9f22331,36800039995,1.0,0.89,2024-07-19,2024-07-19 17:30:43.403000+00:00,FOOD CITY
f398cc37-5534-40d0-8e81-46df00749f20,63619ea4a41d29ba209e62e0,16000457232,1.0,4.75,2024-07-06,2024-07-08 15:35:34.321000+00:00,DOLLAR GENERAL STORE
f399ba8f-7787-4bdd-97db-16c75ca74103,5b623a03422a4c38000f339f,18000427420,1.0,4.97,2024-06-16,2024-06-16 09:36:52.846000+00:00,WALMART
f39b0c30-87f0-4fb8-a49a-52883eddf6c5,643b0c77347839fdfa97cce3,40945,1.0,2.98,2024-08-01,2024-08-02 19:02:24.775000+00:00,INGLES
f39b4cdf-d9df-4c84-bb7e-3ac36f7918ca,6614bb0c940386b19ee27ee8,28400199148,1.0,2.0,2024-07-12,2024-07-12 18:30:46.708000+00:00,WALMART
f39bb26b-d67a-46ae-9ddf-bf694c846891,63bc21423d310dceeac1399b,37000810278,1.0,11.79,2024-09-01,2024-09-02 21:48:53.353000+00:00,CVS
f39bcce4-849d-40b2-9c05-df5f8659c1d9,5d0388cef9e8737868d1c5ff,93922520084,1.0,0.5,2024-07-17,2024-07-18 07:26:55.835000+00:00,FIVE BELOW
f39eb38c-5666-4284-9aaa-aae37ee29774,63f42687a4f8442c3380d46b,71720015810,1.0,1.25,2024-07-07,2024-07-07 15:23:45.052000+00:00,DOLLAR TREE STORES INC
f3a32551-e96e-4440-a899-8cbde79a61c0,636d9126e81cf793db5256e1,11110072153,1.0,1.5,2024-06-18,2024-06-18 13:49:34.648000+00:00,KROGER
f3ab8438-09f2-4684-860f-c987ac529535,6147f0228ce9460f1dc0625f,41789001314,1.0,2.58,2024-08-19,2024-08-19 11:35:12.775000+00:00,WALMART
f3b1550a-4351-40a4-916c-2b53a2bb3bec,6344b12a1aaccf0b216c2122,24300031076,1.0,2.92,2024-07-28,2024-07-28 15:14:11.974000+00:00,WALMART
f3b8f183-9edd-40a9-b5b1-0a70f4a0a1ee,64fe723b791f8099cbbdb6d3,10700024404,1.0,1.24,2024-06-26,2024-06-29 16:06:57.407000+00:00,WALMART
f3bbf1c3-ab2c-4b56-b65c-5b26a5ea1f60,64146717846fda24e9315c38,311111598585,2.0,4.78,2024-07-05,2024-07-06 12:52:14.913000+00:00,SHOP N SAVE
f3bf31a5-6d1b-4509-83e3-24e1ed45db38,65a8a025021d2ea1d13f348a,67312002962,1.0,2.25,2024-09-01,2024-09-02 22:36:35.834000+00:00,DOLLAR GENERAL STORE
f3c0f72f-2a2b-4a51-be06-2411c2f7c043,608a3c0cc72bbf09ac74ca70,24100106851,1.0,2.66,2024-08-13,2024-08-13 20:58:46.933000+00:00,WALMART
f3c10b47-66cd-4adb-938c-72a6f42e0597,641dc0366c38ddd121a304c5,195602034291,1.0,1.92,2024-06-24,2024-06-25 04:56:04.581000+00:00,WALMART
f3c406b1-d0f2-49f8-a597-ee4efff20e1f,619839238fad2b2d96b8a844,37000495482,1.0,14.99,2024-09-01,2024-09-03 15:40:45.352000+00:00,COSTCO
f3c70fbb-3e68-48e4-baa7-6403ea6f3cf5,5cface729d5cf84a1aeb7394,28400183826,1.0,3.98,2024-09-02,2024-09-02 12:31:19.612000+00:00,WALMART
f3c8b4c0-4c5f-4c83-a99d-75dc63804d3f,619c6018f998e47aad318354,681131006774,1.0,1.38,2024-08-09,2024-08-09 10:04:13.819000+00:00,WALMART
f3c9cf74-cb91-4ef0-8e20-a961c5df9f81,5d7ea14afe79a7458b4b2745,307663072147,1.0,9.29,2024-08-11,2024-08-11 12:41:49.652000+00:00,BJ'S WHOLESALE CLUB
f3ca1017-095f-4b22-8acb-8fd0518b43e9,6350651a3a4a3534d9389632,755795255509,1.0,0.2,2024-08-23,2024-08-27 01:31:59.426000+00:00,WALMART
f3cbc658-dd77-49b7-99fa-0449f58f15ca,63613ae9a41d29ba209deee5,511111503972,1.0,4.99,2024-06-30,2024-07-01 07:56:43.041000+00:00,FESTIVAL FOODS
f3cf2075-7b77-4bfb-ac28-c33c40aa8832,635ddb0787e410cb6587bd0b,28400700085,1.0,2.0,2024-08-18,2024-08-27 14:07:21.501000+00:00,WALMART
f3d7eacd-eac4-4af3-a2ea-fec774491af7,6048e8784f8ce812f044e4ce,33200000204,1.0,1.47,2024-07-16,2024-07-16 21:14:01.761000+00:00,WALMART
f3e34c8c-72d4-4fe2-a399-fb3481de90f3,5d0388cef9e8737868d1c5ff,14113700016,1.0,5.0,2024-06-17,2024-06-17 09:30:19.858000+00:00,FIVE BELOW
f3e6291b-9ff8-42d1-ba92-70682b6ac16c,6682cbf6465f309038ae1888,665591893020,1.0,6.97,2024-08-28,2024-08-28 11:55:54.600000+00:00,WALMART
f3e62b42-5214-4568-9171-e2692eb0f65b,62bc836fcc43018bbbfcee84,44000060275,1.0,4.88,2024-07-20,2024-07-20 19:30:17.464000+00:00,WALMART
f3e89a5d-8908-46b7-b1c3-aac775bac313,643ffb6fee6ac839f8c8acec,37000899099,1.0,10.47,2024-09-01,2024-09-01 19:22:38.117000+00:00,WALMART
f3e89a5d-8908-46b7-b1c3-aac775bac313,643ffb6fee6ac839f8c8acec,78742097282,1.0,1.46,2024-09-01,2024-09-01 19:22:38.117000+00:00,WALMART
f3ecb88b-31b0-4108-b0c7-ec22c955c02c,5e210fe9b5e38513211803d0,78742294735,1.0,1.98,2024-07-09,2024-07-09 07:18:16.728000+00:00,WALMART
f3f3fd3e-cf90-4c1c-bd32-3030d0b4c5db,637443ef5fdbb03aa19a76a5,78742012285,1.0,1.42,2024-08-26,2024-08-30 17:42:07.145000+00:00,WALMART
f3f6dd16-e981-4028-9c18-62a41a3e8e3d,62ed4f8d4e73e2db30eb3c27,34000013272,1.0,1.25,2024-08-30,2024-08-30 22:29:31.632000+00:00,DOLLAR TREE STORES INC
f3f70bd7-ae0e-4d9b-b01d-5ef2a36ac55a,6373103ed55f5b4e9fb4969a,194346058723,1.0,1.43,2024-09-06,2024-09-06 21:09:24.958000+00:00,WALMART
f3fc3985-f6fc-4964-9e75-a6ddb2f65cd1,631210d509b563dae7063a4a,34000134809,1.0,13.24,2024-08-09,2024-08-12 11:53:29.423000+00:00,WALMART
f3fe03b6-abc2-4a34-9a65-01af35daf6e6,6505a324fe41d365c2eda5bb,27000419113,2.0,2.08,2024-07-18,2024-07-18 18:09:38.566000+00:00,COMMISSARY
f3fedee0-30dc-46f0-ad1c-54e79c4a817e,5d332b3362fb4a603ca97d19,78742181509,1.0,2.67,2024-07-03,2024-07-14 10:29:04.489000+00:00,WALMART
f400b8da-5bc5-4997-96f0-4bd06d62380c,63db0eb5b425eb11a471b95a,311111323781,1.0,10.49,2024-07-31,2024-07-31 14:37:13.028000+00:00,COSTCO
f4012806-1484-4d28-af95-937247ecb444,6414f45d197cb65cc270d00f,672975581633,1.0,29.0,2024-07-15,2024-07-20 17:02:18.571000+00:00,FUNCTIONOFBEAUTY.COM
f405e391-975e-443f-9f66-fe98a8d7746e,5986297fe4b05ce22c7a7ba6,11110015891,1.0,3.22,2024-07-27,2024-07-27 15:08:11.199000+00:00,FRED MEYER
f408e57b-f55d-4f44-8f0f-cf499677f7e5,618ee4525889930cbd62cc3f,872181000687,1.0,1.25,2024-07-01,2024-07-01 11:06:45.614000+00:00,DOLLAR TREE STORES INC
f40c4b1b-2777-42a1-a461-6c1bc44bc287,636ad5a8e81cf793db505e15,311111224057,1.0,2.25,2024-07-27,2024-07-29 17:30:51.662000+00:00,"EL CHURRASCASO, GRILL"
f41037b9-1504-475e-9b79-33ddacca2497,61fd3e573cb0d94dfb8cbcd4,11110072290,1.0,1.5,2024-06-22,2024-06-23 07:29:12.104000+00:00,KROGER
f412d063-0d7a-4078-a69e-5b18d3b846a9,6254ecb301959a29dfe4ff98,48477,1.0,1.28,2024-08-09,2024-08-13 22:16:52.626000+00:00,FOOD LION
f41acf09-62c7-463a-8c25-0262bc580c7c,5f95f941396d5a167ef38c4b,37466018553,1.0,4.78,2024-07-23,2024-07-24 23:29:45.778000+00:00,WINCO FOODS
f41ed6e2-91a7-49d2-bfb5-c460f8c1e236,5cf71c300b5dc2135934f90f,51000197597,1.0,2.48,2024-08-21,2024-08-21 12:18:50.955000+00:00,WALMART
f4241927-1931-4541-9477-975888622662,634a2863da0f5faf47624787,78742097282,1.0,1.46,2024-07-22,2024-07-25 16:42:45.833000+00:00,WALMART
f429a37b-7242-4005-a487-fdc417337bbf,66721cca86cc41b000cbf929,78742237367,1.0,0.98,2024-07-19,2024-07-19 12:46:42.455000+00:00,WALMART
f42b2d83-7473-45c0-9166-cfe632b46055,619dab3e6f1d182a23c75ea7,21000026326,2.0,8.0,2024-06-29,2024-07-01 07:21:10.312000+00:00,FOOD CITY
f4310ad5-0e19-4028-ba17-c90a4220230e,64023fa080552327896edb23,39400019749,1.0,2.22,2024-06-18,2024-06-18 15:23:42.331000+00:00,WALMART
f4315f17-2743-4a0c-a7af-c0b634134ac3,604fd93fc9106b12d2d3e852,71100005516,1.0,5.99,2024-08-11,2024-08-15 12:15:09.634000+00:00,WALGREENS
f43263c2-93bc-466c-aacb-502b4f7829d8,666391bf7c0469953bfcb2cc,16000451278,1.0,1.0,2024-06-15,2024-06-15 15:22:13.580000+00:00,DOLLAR GENERAL STORE
f434f021-fe40-434a-82ce-52b3d08ccad1,6446cb35ee6ac839f8c9e330,300416684673,1.0,4.92,2024-07-05,2024-07-07 20:49:19.347000+00:00,FAMILY DOLLAR
f4355e95-ce7e-4ebb-9f0e-5d15cc6f263b,63ec30f9cd408f3fb168be46,51000038852,2.0,4.52,2024-08-30,2024-08-31 17:57:39.467000+00:00,WALMART
f438bca3-c3de-482e-8ca8-76bd4a40a8d3,65359aada65d634c1c2a5280,64144043026,1.0,1.25,2024-07-04,2024-07-06 19:42:03.201000+00:00,DOLLAR GENERAL STORE
f438f8e4-6929-4b98-b676-76167ae56fd7,655aae22909604bae90b4233,28400240185,1.0,3.98,2024-06-25,2024-06-25 21:22:49.843000+00:00,WINCO FOODS
f441e469-9ddf-4f79-9c72-292a6c81b7dc,626346b99d734d183cb23795,41789001666,1.0,0.48,2024-06-13,2024-06-13 17:18:28.725000+00:00,WALMART
f4428c7c-5d46-4c60-85ae-bfc47a8cf810,655402bfa225ea102b81f2f4,72030013428,1.0,4.99,2024-08-10,2024-08-10 13:30:06.403000+00:00,SHOP RITE
f443a9f3-e964-450a-8e7f-0d62a9488636,60ab01bc45c8480e6350419d,78742072760,1.0,1.37,2024-08-23,2024-08-25 18:50:21.022000+00:00,WALMART
